Name,Price,Rating
"Noise Airwave Max 4 Wireless Over Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Calm Beige)","₹2,499",3.7
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice Assistant, Comfortable Earcups, Call Function (Brown)",₹699,3.8
"Noise Airwave Max 4 Wireless Over Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Calm Beige)","₹2,499",3.7
"ZEBRONICS Duke Plus, Wireless Over Ear Headphone with ANC, ENC, Gaming Mode, Dual Pairing, Rapid Charge, Upto 70* Hours Backup, Bluetooth v5.4, AUX, Comfortable Earcushion, Deep Bass (Beige)","₹1,299",3.8
"pTron Studio Evo 70hrs Playtime Wireless Over Ear Headphones with HD Mic, Low-Latency Game/Movie/Music Modes, Punchy Bass, BT5.3, Dual Device Pairing, Voice Assistant & Type-C Fast Charging (Beige)",₹799,4.1
"Boat Bassheads 900 Pro Wired Headphones with 40Mm Drivers, Lightweight Foldable Design, Over Ear, Remote Control, Unidirectional Retractable Mic, Adjustable Headband & USB Type-A Compatibility(Black)","₹1,049",4.1
"HP H200 On Ear Wireless Headset, Black","₹1,299",4.0
"boAt Rockerz 650 Pro (2025 Launch),Touch/Swipe Controls,Dolby Audio,80Hrs Battery,2Mics Enx,Fast Charge,App Support,Dual Pair,Bluetooth Over Ear Headphones,Wireless Headphone with Mic (Sage Green)","₹2,499",4.2
"Sony WH-CH720N Active Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Adaptive Sound Control, Quick Charge, Up to 35Hrs Battery, Customized EQ- Black","₹7,013",4.2
"Ambrane Wired Headphones in Earphones with in-Line Mic for Clear Calling, 14Mm Dynamic Drivers for Boostedbass, 3.5Mm Jack, Multi-Functional Controller (Stringz 38 Lite, Blue)",₹179,3.8
"Zebronics Jet PRO Premium Wired Gaming On Ear Headphone with LED for Headband + earcups, 40mm Neodymium Drivers, 2 Meter Braided Cable, with mic, Suspension Design, 3.5mm + USB Connector (Black, Blue)",₹799,3.9
"Bose New QuietComfort Ultra Wireless Noise Cancelling Headphones with Spatial Audio, Over-The-Ear Headphones with Mic, Up to 24 Hours of Battery Life, White Smoke","₹24,989",4.2
"ZEBRONICS Zeb-Thunder PRO On-Ear Wireless Headphone Up to 60 Hours Playback, Wired Mode, USB-C Type Charging(Black)",₹799,3.7
"GOBOULT Newly Launched Fluid X Pro Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, AUX Option, IPX5 Wireless Headphones (Beige)","₹1,999",4.2
Logitech H111 Wired On Ear Headphones With Mic Black,₹693,3.9
"boAt 2025 Launch Rockerz 113, 40H Battery, Dual Pair, Fast Charge, ENx Tech, Stream Ad Free Music via App Support, Magnetic Buds, Bluetooth Neckband, Wireless with Mic in Ear Earphones (Active Black)",₹699,4.0
"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling,Battery Life 30 Hours -White","₹24,490",4.4
"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 2 Yr Warranty, White","₹25,990",4.4
Marshall Major IV Wireless Bluetooth On Ear Headphone with Mic (Black),"₹8,999",4.3
"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling,Battery Life 30 Hours -White","₹24,490",4.4
"boAt BassHeads 225 in-Ear Super Extra Bass Wired Headphones, with Mic (Black)",₹499,4.0
"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 2 Yr Warranty, White","₹25,990",4.4
"Portronics Muffs M2 Bluetooth Headphones On Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support, Type C Charging Port, Foldable Design(Black)",₹819,3.9
"OnePlus Bullets Wireless Z3 in Ear Neckband with 12.4Mm Drivers, 3D Spatial Audio,10 Mins Charge for 27 Hrs Playback, AI Call Noise Cancellation, 4 EQ Preset, Dynamic Bass Enhancement & BT5.4, Black","₹1,299",4.1
"GOBOULT Newly Launched Soniq Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Dual Device Pairing, AUX Option, Wireless Headphones (Black)","₹1,999",3.9
"boAt Rockerz 512 ANC,(~40dB) Hybrid ANC, 80H Battery, 40mm Drivers, 40ms Low Latency, ENx Tech,Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Headphone with Mic (Cosmic Black)","₹2,799",4.2
"Sounce Portable Carrying Case Cover for Boult Newly Launched Q Over-Ear Bluetooth Headphones | Hard EVA Travel Storage Case with Shockproof, Waterproof, andPremium Protective Cover – Black",₹224,4.2
"OnePlus Compatible Bluetooth JO25 Neckband – Earphones with Mic, Bass Boost, Crystal Calls for Nord 2T, CE, 11RT, 9RT",₹455,2.3
"Sony MDR-ZX110A On Ear Stereo Wired Headphones (White), Without Mic",₹907,4.0
"Boat Rockerz 430, 40mm Drivers, 40ms Latency, 40H Battery, ENx Tech, Adaptive Fit, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Black Sabre)","₹1,199",3.4
"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Battery-Black","₹12,599",4.3
"boAt 2025 Launch Rockerz 413, 60H Battery, 40Mm Drivers, Dual Pair,ENx Tech, Low Latency, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Ash Grey)","₹1,299",3.8
"boAt 2025 Launch Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Bold Blue)","₹1,299",3.6
"Sony WH-1000XM4 Industry Leading Wireless Noise Cancellation Bluetooth Over Ear Headphones with Mic for Phone Calls, 30 Hours Battery Life, Quick Charge, AUX, Touch Control and Voice Control - Black","₹19,990",4.5
"Sennheiser HD 450BT Wireless Headphones, German Design, ANC, Alexa Built-in, 30H Battery, Comfortable & Lightweight Over Ear Design, Built-in Mic for Clear Calls, Fast Charging, 2Y Warranty, Black","₹6,990",3.7
"soundcore H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection","₹1,498",4.2
"Boat Rockerz 430, 40mm Drivers, 40ms Latency, 40H Battery, ENx Tech, Adaptive Fit, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Black Sabre)","₹1,199",3.4
"boAt 2025 Launch Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Bold Blue)","₹1,299",3.6
"boAt 2025 Launch Rockerz 413, 60H Battery, 40Mm Drivers, Dual Pair,ENx Tech, Low Latency, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Ash Grey)","₹1,299",3.8
"Sennheiser HD 400s Wired Over Ear Headphones with Mic, German Engineering, Dynamic Bass-Driven Sound, Foldable Lightweight Design, One-Button Control, Best for Calls, Noise-Isolating Fit, Black","₹4,990",4.4
"soundcore by Anker,Space One Active Noise Cancelling Bluetooth Over Ear Headphones with Travel Pouch,2X Stronger Voice Reduction,40H ANC Playtime,App Control,Ldac Hi-Res,Ergo Design for Comfort Fit","₹5,999",3.9
"HyperX Cloud Stinger 2 Core Essential PC Gaming Wired Headset, Lightweight Over Ear Headset with mic, Swivel-to-Mute Function, 40mm Drivers (683L9AA), Black","₹2,499",4.0
"hayden HY-HD10 Professional Studio Headphones Over-Ear, 50mm Drivers, Foldable, Lightweight, Dual Detachable Cables (2.8m Coiled & 1.2m with Mic) for DJ, Gaming, Recording, Mixing, Monitoring (Black)","₹1,849",4.4
"Razer BlackShark V2 X Wired Gaming On Ear Headset - Black|7.1 Surround Sound-50mm Drivers-Memory Foam Cushion-for PC,PS4,PS5,Switch,Xbox One,Xbox Series X|S,Mobile-3.5mm Audio Jack-RZ04-03240100-R3M1","₹2,995",4.3
amazon basics Pro Series Wireless Noise Cancelling ANC Over Ear Headphone | Bluetooth Headset | USB Charging | 10 m Paring Distance | 74 Hours Battery Life | 40 mm Drivers | IPX4 Rated (Beige),"₹1,749",4.1
"Sennheiser HD 599 Open‑Back Audiophile Headphones, German-Irish Craftsmanship, Wide Soundstage, Detachable Cables, Ergonomic acoustic refinement design, Comfort-Fit for Gaming, 2‑Year Warranty","₹9,490",4.6
"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Black)",₹999,3.6
"OnePlus Bullets Bluetooth Wireless in Ear Z2 Earphones with Mic, Bombastic Bass, 12.4 mm Drivers, 10 Mins Charge, 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust & Water Resistant (Beam Blue)","₹1,649",4.1
"GOBOULT Made in India Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, IPX5 Headphones Wireless with mic (Beige)","₹1,799",4.0
"ZEBRONICS Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible (Green)",₹99,3.5
"Sony WH-CH720N, Wireless Over-Ear Active Noise Cancellation Headphones with Mic, up to 50 Hours Playtime, Multi-Point Connection, App Support, AUX & Voice Assistant Support for Mobile Phones (White)","₹6,864",4.2
"boAt 2025 Launch Rockerz 413, 60H Battery, 40Mm Drivers, Dual Pair,ENx Tech, Low Latency, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Ash Grey)","₹1,299",3.8
"boAt 2025 Launch Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Bold Blue)","₹1,299",3.6
Sony ZX Series MDR-ZX310AP Wired Headband Stereo On Ear Headset -Blue,"₹1,499",3.9
"Sony MDR-ZX110A On Ear Stereo Wired Headphones (White), Without Mic",₹907,4.0
"Sony WH-CH720N Active Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Adaptive Sound Control, Quick Charge, Up to 35Hrs Battery, Customized EQ- Blue","₹6,964",4.2
"ZEBRONICS Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible (Green)",₹99,3.5
"boAt New Launch Rockerz 650 Pro,Touch/Swipe Controls,Dolby Audio,80Hrs Battery,2Mics Enx,Fast Charge,App Support,Dual Pair,Bluetooth Headphones,Over Ear Wireless Headphone with Mic (Silver Frost)","₹2,499",4.2
"Sennheiser HD 450BT Wireless Headphones, German Design, ANC, Alexa Built-in, 30H Battery, Comfortable & Lightweight Over Ear Design, Built-in Mic for Clear Calls, Fast Charging, 2Y Warranty, Black","₹6,990",3.7
"soundcore H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection","₹1,498",4.2
Sony WH-CH720NB Noise Canceling Wireless Bluetooth Headphones - Built-in Microphone - up to 35 Hours Battery Life and Quick Charge - Black - International Version,"₹7,999",4.6
"Sony WH-CH720N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Up to 35Hrs Battery- Pink","₹7,990",4.2
"ZEBRONICS Duke Wireless Bluetooth Over Ear Headphone with Upto 60h Backup, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Beige)",₹899,3.8
"Razer BlackShark V2 X Wired Gaming On Ear Headset - Black|7.1 Surround Sound-50mm Drivers-Memory Foam Cushion-for PC,PS4,PS5,Switch,Xbox One,Xbox Series X|S,Mobile-3.5mm Audio Jack-RZ04-03240100-R3M1","₹2,995",4.3
"boAt 2025 Launch Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Active Black)","₹1,299",3.6
Ant Esports H1100 Pro RGB Wired Over Ear Gaming Headphones for PC / PS4 / PS5 / Xbox One / Switch1 with mic Frost White,"₹1,199",4.0
"JBL Live 770NC True Adaptive Noise Cancellation Headphones Wireless Over Ear, Spatial Sound, 65Hrs Playtime, Speed Charge, Multipoint Connect and Personi-Fi 2.0, BT 5.3, Google Fast Pair, Alexa, Black","₹7,998",4.2
"Skullcandy Crusher ANC 2 Over-Ear Wireless Headphones 100 dB| Active Noise Cancellation, Sensory Bass, Dual Pairing, 50H Battery, Rapid Charge, Alexa Built-in | Plasma, Red","₹17,999",4.2
"pTron Boom Play X3 In-Ear Type C Wired Headphones with Mic, 10mm Drivers for Pristine Sound, In-line Controls, 90 Degree USB-C Connector, 1.2m Tangle-Free Cable, Metal Buds & Wide Compatibility(Black)",₹399,3.9
"Marshall Minor Iv Wireless in Ear Earbuds with 30+ Hours of Playtime, Water-Resistant, Wireless Charging- Black","₹9,999",3.8
Blaupunkt BH61 Moksha True Active Noise Cancellation I Perfect ANC from The External Environment I HD Sound with Perfect Balance of Tones I High Sensitivity Mic I German Style & Long Usage Guarantee,"₹2,498",4.1
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)",₹449,3.9
M.G.R.J® Portable Carrying Case Cover for Boat Rockerz 450 Bluetooth On Ear Headphones (Hard|EVA|Black),₹349,4.2
"boAt Rockerz 460, 30H Battery, 40mm Drivers, Beast Mode, ENx, Dual Pair, Adaptive Fit, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Active Black)","₹1,099",4.1
"ZEBRONICS Envy 2, Wireless Over Ear Headphone, ENC, Upto 65* Hours Playback, Gaming Mode, Dual Pairing, Bluetooth v5.3, AUX, Call Function, Voice Assistant, Foldable Design, Detachable Mic (Black)","₹1,399",3.8
Apple EarPods (USB-C) ​​​​​​​,"₹1,599",4.3
"pTron Basspods P11 in-Ear TWS Earbuds w/Dual HD Mic, Pristine Sound, 24hrs Playtime, Mini Buds, Movie/Music Modes, Bluetooth V5.1 Wireless Headphones, Voice Assist, Type-C Charging & IPX4(Coal Black)",₹599,3.6
"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, Upto 50 Hours Playtime, Multi-Device Connectivity, Pure Bass, AUX & Voice Assistant Support for Mobile Phones (Blue)","₹3,999",3.6
"Noise Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Calm Beige)","₹4,999",4.2
"Kratos N4 Bluetooth Neckband with 52H Playtime, Deep Bass, Stereo Sound, HD Calls, Magnetic Earbuds, Type-C Fast Charging, Rich Audio, Hollow Switch for Comfort & Style",₹499,4.0
"Marshall Major V Wireless On Ear Headphones, Black","₹14,999",4.5
"Sennheiser ACCENTUM Plus Wireless Over Ear Headphones,German Design,Adaptive ANC,50H Battery,Sound Personalization,Touch Control,Multipoint Connectivity,Clear Calls,10Min Charge = 5H,2Y Warranty,Black","₹15,990",4.1
"Aune SR7000 Full-Size Closed-Back Headphones with MLD Driver, Dynamic Driver, Detachable Cable, Over-Ear HiFi Hi-Res Audiophile Headphones for HiFi System, Home Audio, DAP","₹1,24,661",4.2
boAt Bassheads 900 On Ear Wired Headphone With Mic,"₹1,099",4.1
"boAt 2025 Launch Airdopes Plus 311,Glass Design,ENx Tech,50 H Battery, Fast Charge, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Midnight Black)",₹799,3.8
"icall P47 Wireless Bluetooth Headphones with Mic, Foldable Over-Ear Headset with SD Card Support, Deep Bass & Volume Control (RED)",₹390,4.1
"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality- Black","₹39,989",4.4
"GOBOULT Made in India Newly Launched Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Driver, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Mode, IPX5 headphones wireless with mic (Powder Blue)","₹1,799",4.9
Sennheiser Professional Audio HD 200 PRO Wired Over Ear Headphones Without mic (Black),"₹4,090",4.2
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [ Misty Grey ]","₹1,399",4.2
"GOBOULT Flex On Ear Bluetooth Headphones with 80H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Bluetooth 5.4, AUX Option, 60ms Low Latency, IPX5, Wireless Headphone (Jet Black)","₹1,499",3.9
"Dyazo Computer Wired Headphones | Headset with Mic | 3.5 MM Jack | Compatible for Laptops, PC, Notebooks (Black)",₹469,4.0
"Skullcandy Riff 2 On-Ear Wireless Headphones, 34 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black","₹3,799",4.1
"Bose QuietComfort Wireless Noise Cancelling Headphones, Bluetooth Over Ear Headphones with Up to 24 Hours of Battery Life, Sandstone - Limited Edition Color","₹18,999",4.3
"HAMMER Bash Vivid ANC Wireless Bluetooth Over-Ear Headphones with 23 dB Active Noise Cancellation, 70h Playtime, Type-C Fast Charging, 40mm Sound Drivers, Wired/Wireless, Comfort Fit, Foldable Black","₹1,999",4.2
"Sennheiser ACCENTUM Wireless Special Edition-Over Ear Headphones with Hybrid ANC,50 Hr Battery & Free BTD 600 Bluetooth Dongle Worth 5,990 Streaming & Crystal Clear Calls,Designed in Germany - Copper","₹13,990",4.2
"Noise Airwave Max 3 Bluetooth On Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Midnight Blue)","₹1,499",3.9
"Wireless Bluetooth Headphones | P47 Extra Bass Over-Ear Headset with Mic for Gym, Running, Travel, Music & Gaming | Bluetooth 5.0, FM, SD Card, AUX",₹499,N/A
"Sennheiser HD 599 Special Edition Open‑Back Audiophile Headphones, German-Irish Craftsmanship, Detachable Cables, E.A.R. Technology for Wide Sound Field, Comfort-Fit for Gaming, 2‑Year Warranty","₹8,990",4.5
"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Ice Blue)","₹1,199",3.9
"EarFun Kids Headphones with Mic for Boys and Girls, Over Ear HD Stereo Headphone for Children, 85/94dB Volume Limiter, Sharing Port, Foldable On Ear Headsets with Mic for School/Pad/PC/Travel, Blue","₹1,015",4.4
"Wireless Earbuds with Ultra Bass Technology 2.0, 48dB Hybrid ANC, IP55 Water Resistant, ChatGPT Integration, Bluetooth 5.4, 6 HD Mics, Mint Green(Green NOTH Square Glass)",₹749,1.0
"Jabra Evolve 10, On Ear Noise Cancellation Mic with Fully Adjustable Boom Arm and USB-A Connectivity Stereo Headset, Black","₹2,999",3.9
"Noise Master Buds Max, Sound by Bose Wireless Over-Ear Headphones with Segment Leading Adaptive ANC, Dynamic EQ, LHDC 5.0, Immersive Spatial Audio,Upto 60H Playtime, App Support (Titanium)","₹10,999",4.6
"Srhythm NC25 Wireless Headphones Bluetooth 5.3,Lightweight Noise Cancelling Headset Over-Ear with Low Latency,Green","₹4,886",4.2
"JBL Tune 520C On Ear Type C Wired Headphone, Pure Bass Sound,3-Button Remote with Microphone,Comfort Fit and Foldable Design(Black)","₹1,998",3.6
"JBL Quantum 100M2 Wired Gaming Headphones, Supports Windows sonic spatial audio, 40mm Realistic Dynamic Drivers, Omnidirectional Detachable Mic, Breathable Memory Foam cushions, PC/Xbox/PS/3.5mm-Black","₹2,999",4.5
"boAt 2025 Launch Rockerz Prime 255Z, Spatial Audio,ENx Tech, Dual Pair, 50H Battery, Stream Ad Free Music via App Support, Magnetic Buds, Bluetooth Neckband, Wireless with Mic Earphones (Onyx Black)","₹1,099",4.0
"ZEBRONICS Boom Wired Headphone, Over Ear, in-Line MIC, Foldable, 1.5 Meter Cable, for 3.5mm (Mobile | Tablet | Laptop | MAC), Soft Cushion, 40mm Drivers (Beige)",₹549,3.1
"HP H300 Over Ear Wireless Headset, Black",₹999,3.6
"ZEBRONICS Havoc Premium Gaming Headphone with Dolby Atmos Subscription, 50mm Neodymium Drivers, Extra Soft Ear Cushion, Suspension Headband,Braided Cable (White)","₹1,399",3.9
Marshall Monitor III Active Noise Canceling Over Ear Bluetooth Headphones,"₹29,999",4.5
"GOBOULT Newly Launched Anchor Bluetooth Wireless Over Ear Headphones with Mic, Active Noise Cancellation, 72H Playtime, AUX Option, Type-C Fast Charging, 40mm Bass Drivers, Gaming ANC Headphones.","₹2,499",4.1
"truke Newly Launched BTG 500 Over The Ear Gaming Headphone with 40mm Drivers, 10H of Playtime, Dual Pairing, Gaming Mode (50ms Latency) with RGB LEDs, TF Card with Volume Control, BT 5.4 (Sky Blue)",₹899,4.1
"HP H300 Over Ear Wireless Headset, Black",₹999,3.6
"truke Newly Launched BTG 500 Over The Ear Gaming Headphone with 40mm Drivers, 10H of Playtime, Dual Pairing, Gaming Mode (50ms Latency) with RGB LEDs, TF Card with Volume Control, BT 5.4 (Sky Blue)",₹899,4.1
"Logitech G435 Light Speed and Lightweight Gaming Bluetooth Wireless Over Ear Headphones with Mic, 18H Battery, Compatible for Dolby Atmos, Pc, Ps4, Ps5, Mobile - (Black)","₹5,045",4.1
"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (White)","₹2,299",4.0
AKG K52 Closed Back Headphones,"₹2,490",4.2
"Portronics Conch Gama in-Ear Wired Earphone, 1.2m Tangle Free Cable, in-Line Mic, Noise Isolation 3.5mm Aux Port and High Bass(Black)",₹247,3.9
PHILIPS Audio Upbeat Tauh201 Wired On Ear Headphones with Mic (Black),₹999,3.9
"Bang & Olufsen Beoplay H100 Premium Wireless Active Noise Cancelling Over-Ear Headphones with Protective Carrying Case, Sunset Apricot","₹4,29,303",4.1
"Sennheiser HD 820 Closed-Back Hi-Res Audiophile Headphones, German Precision, 56 mm Ring Radiator Transducers, Resonance-Reducing Glass Covers, Low Distortion, Rich Bass, Premium Comfort, 2Y Warranty",N/A,3.6
"JBL Tour One M2 Adaptive Noise Cancelling Bluetooth Over Ear Headphones,Spatial Sound,Smart Ambient,50Hrs Playtime,BT 5.3 Le,Quick Charge,Multi Point Conectivity,Built-in Alexa,2 Years Warranty(Black)","₹14,998",4.0
Audeze LCD-X Over Ear Open Back Headphone New 2021 Version Creator Package with Carry case,N/A,4.5
"Bose New QuietComfort Ultra Wireless Noise Cancelling Headphones with Spatial Audio, Over-The-Ear Headphones with Mic, Up to 24 Hours of Battery Life, Black","₹24,989",4.2
"HAMMER Bash Pro 33 dB Hybrid ANC Over Ear Wireless Headphones, 4 Mics for Clear Calling, Charge 10mins = 300mins playtime, 40mm Driver, Transparency Mode, 37Hrs Playtime, Super soft Cushion, 5.3 Black","₹3,799",4.1
Audio-Technica ATH-AWKT Over-Ear Headphones with Kokutan (Striped Ebony),"₹4,16,722",N/A
"Bowers & Wilkins Px8 Over Ear Wireless Headphones, Advanced Active Noise Cancellation, Luxurious Materials, 30-Hour Battery Life, 15-Min Quick Charging, Tan","₹1,00,000",4.4
"OnePlus Compatible JO25 Wireless Neckband – Bluetooth Earphones, Mic, Hi-Fi Sound, Dual Pairing for Nord 2T, CE, 11RT, 9RT",₹477,2.5
"OnePlus Compatible JO25 Wireless Neckband – Bluetooth Earphones, Mic, Hi-Fi Sound, Dual Pairing for Nord 2T, CE, 11RT, 9RT",₹477,2.5
"Bowers & Wilkins Px8 Over Ear Wireless Headphones, Advanced Active Noise Cancellation, Luxurious Materials, 30-Hour Battery Life, 15-Min Quick Charging, Tan","₹1,00,000",4.4
"FRONTECH Wired Over-Ear Multimedia Headphones with Mic | 3.5mm Single Audio Jack| Adjustable Headband & Soft Cushions | Compatible with PC, Laptop & Mobile – White & Blue (HF-3452)",₹419,3.8
"ZEBRONICS Zeb-Dynamic with Bluetooth Supporting Headphone, Aux Input, Call Function and Media/Volume Control",₹799,3.2
"amazon basics On Ear Wired Headphones with Boom Mic | Supreme Sound | Lightweight | Cushioned Ear Cups | Built-in Mic | Perfect for Computers, Smartphones, Tablets & Daily Use (Black)",₹359,3.1
"HAMMER New Launch Bash Lite Bluetooth Over The Ear Headphones with Wireless and Wired Mode, Mic, Deep Bass, 40mm Drivers, 10 Hours Playtime, Bluetooth v5.3 Headset Best for Travel, Gym, Gaming(Black)",₹999,2.6
Denon AHD-9200 Over-Ear Headphones,N/A,3.1
"Sony WH-1000XM4 Noise Cancellation Wireless Bluetooth Over-Ear Headphones with Mic, Hi-Res Audio, Up to 30 Hrs Battery- Blue","₹18,720",4.5
"boAt Airdopes 91 Prime, 45HRS Battery, 13mm Drivers, Metallic Finish, Low Latency,ENx Tech, Fast Charge, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Midnight Black)",₹799,3.4
"Apple AirPods Max Wireless Over-Ear Headphones, Pro-Level Active Noise Cancellation, Transparency Mode, Personalised Spatial Audio, USB-C Charging, Bluetooth Headphones for iPhone - Blue","₹59,900",3.6
HyperX Cloud Stinger 2 Core Gaming Headset for PlayStation - White (6H9B5AA),"₹2,399",3.9
"icall P47 Wireless Bluetooth Headphones, Deep Bass Sound, Foldable Design with Built-in Mic (Black)",₹388,N/A
"Sennheiser HD 350BT Wireless Headphones, German Design, Upto 30H Battery, Comfortable & Lightweight Over Ear Design, Built-in Mic for Clear Calls, Fast Charging, 2Y Warranty, Black",N/A,4.3
"YUSONIC kids wireless Headphones, bluetooth teen headphones,over ear isolation headphone foldable with Built-in Mic for Cell Phones TV Tablet School network Boys Girls (e6 blue)","₹5,788",4.2
INVICTO Wireless Bluetooth Over Ear Headphone with Mic,₹546,3.7
"ZEBRONICS Silencio 111,Over Ear Wireless Headphone,Hybrid ANC (50dB),55*Hrs Backup,Transparency Mode,40mm Titanium Drivers,3 EQ Modes,ENC,Gaming Mode,Dual Pairing,Rapid Charge,Bluetooth v5.4 (Blue)","₹2,499",3.8
"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)","₹3,659",4.3
"GOBOULT Newly Launched Fluid X Headphones Bluetooth Wireless with 60H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Charging, Combat™Gaming Mode, BTv 5.4, Headphones Wireless with mic (White)","₹1,599",4.1
"Logitech G435 Light Speed and Lightweight Gaming Bluetooth Wireless Over Ear Headphones with Mic, 18H Battery, Compatible for Dolby Atmos, Pc, Ps4, Ps5, Mobile - (Black)","₹5,045",4.1
